system:index,BasinID,area,feature,year,.geo
32_1_1_000600000000000023f1,6080108730,963.0,cl,2017.0,
32_1_1_000600000000000029af,6080099320,1208.0,cl,2017.0,
32_1_2_00000000000000002704,1080977020,0.0,rivArea,2017.0,
32_1_2_00020000000000002c8c,5080162350,1.6808293517664533E7,rivArea,2017.0,
32_1_2_000600000000000023f1,6080108730,7448054.3112058155,rivArea,2017.0,
32_1_2_000600000000000029af,6080099320,7792620.320273246,rivArea,2017.0,
32_2_00000000000000002704,1080977020,3978198.863914819,waterArea,2017.0,
32_2_00020000000000002c8c,5080162350,3.880479391947045E7,waterArea,2017.0,
32_2_000600000000000023f1,6080108730,1.1170029765405033E7,waterArea,2017.0,
32_2_000600000000000029af,6080099320,1.6965960398863308E7,waterArea,2017.0,
33_1_1_00000000000000002704,1080977020,0.0,cl,2018.0,
33_1_1_00020000000000002c8c,5080162350,2357.0,cl,2018.0,
33_1_1_000600000000000023f1,6080108730,1014.0,cl,2018.0,
33_1_1_000600000000000029af,6080099320,1170.0,cl,2018.0,
33_1_2_00000000000000002704,1080977020,0.0,rivArea,2018.0,
33_1_2_00020000000000002c8c,5080162350,1.6681152187553376E7,rivArea,2018.0,
33_1_2_000600000000000023f1,6080108730,7570909.657397222,rivArea,2018.0,
33_1_2_000600000000000029af,6080099320,7781064.95088848,rivArea,2018.0,
33_2_00000000000000002704,1080977020,4896685.478374646,waterArea,2018.0,
33_2_00020000000000002c8c,5080162350,3.818335760300054E7,waterArea,2018.0,
33_2_000600000000000023f1,6080108730,1.1149553115624761E7,waterArea,2018.0,
33_2_000600000000000029af,6080099320,1.6863776687349208E7,waterArea,2018.0,
