system:index,BasinID,area,feature,year,.geo
16_1_2_00070000000000003659,6080548660,1.1004042107791916E7,rivArea,2001.0,
16_1_2_0007000000000000365a,6080548950,2.8335365181174126E7,rivArea,2001.0,
16_1_2_0007000000000000369f,6080549240,4.910994188535563E7,rivArea,2001.0,
16_1_2_000700000000000036a0,6080549470,4.524788658495184E7,rivArea,2001.0,
16_1_2_0007000000000000371f,6080540560,7366353.61879093,rivArea,2001.0,
16_1_2_00070000000000003720,6080540660,6.541746600948079E7,rivArea,2001.0,
16_2_000000000000000026fe,1080982910,486273.6340942383,waterArea,2001.0,
16_2_00000000000000002704,1080977020,229196.70166015625,waterArea,2001.0,
16_2_0000000000000000270b,1081012470,32055.940979003906,waterArea,2001.0,
16_2_00020000000000002c8c,5080162350,1.334048933794424E7,waterArea,2001.0,
16_2_000200000000000037d2,5080166880,2.3059580699606262E7,waterArea,2001.0,
16_2_000600000000000023f1,6080108730,8689515.934313726,waterArea,2001.0,
16_2_000700000000000035bb,6080546500,6.845707634722924E7,waterArea,2001.0,
16_2_0007000000000000362a,6080552520,9.367524295293573E7,waterArea,2001.0,
16_2_0007000000000000362b,6080552360,3.1636203821851045E7,waterArea,2001.0,
16_2_00070000000000003659,6080548660,1.2295162963626876E7,waterArea,2001.0,
16_2_0007000000000000365a,6080548950,3.379602382664603E7,waterArea,2001.0,
16_2_0007000000000000369f,6080549240,5.844007022007243E7,waterArea,2001.0,
16_2_000700000000000036a0,6080549470,4.9654777233303174E7,waterArea,2001.0,
16_2_0007000000000000371f,6080540560,7811403.436539954,waterArea,2001.0,
16_2_00070000000000003720,6080540660,6.95192664776664E7,waterArea,2001.0,
17_1_1_000000000000000026fe,1080982910,0.0,cl,2002.0,
17_1_1_00000000000000002704,1080977020,0.0,cl,2002.0,
17_1_1_0000000000000000270b,1081012470,0.0,cl,2002.0,
17_1_1_00020000000000002c8c,5080162350,2684.0,cl,2002.0,
17_1_1_000200000000000037d2,5080166880,5736.0,cl,2002.0,
17_1_1_000600000000000023f1,6080108730,1542.0,cl,2002.0,
17_1_1_000700000000000035bb,6080546500,3290.2509803921566,cl,2002.0,
17_1_1_0007000000000000362a,6080552520,5672.105882352941,cl,2002.0,
17_1_1_0007000000000000362b,6080552360,2035.262745098039,cl,2002.0,
17_1_1_00070000000000003659,6080548660,2383.7490196078434,cl,2002.0,
17_1_1_0007000000000000365a,6080548950,2447.964705882353,cl,2002.0,
17_1_1_0007000000000000369f,6080549240,5041.03137254902,cl,2002.0,
17_1_1_000700000000000036a0,6080549470,5714.874509803922,cl,2002.0,
17_1_1_0007000000000000371f,6080540560,1207.0,cl,2002.0,
17_1_1_00070000000000003720,6080540660,5974.749019607843,cl,2002.0,
17_1_2_000000000000000026fe,1080982910,0.0,rivArea,2002.0,
17_1_2_00000000000000002704,1080977020,0.0,rivArea,2002.0,
17_1_2_0000000000000000270b,1081012470,0.0,rivArea,2002.0,
17_1_2_00020000000000002c8c,5080162350,1.3663300729362696E7,rivArea,2002.0,
17_1_2_000200000000000037d2,5080166880,2.1041887377279602E7,rivArea,2002.0,
17_1_2_000600000000000023f1,6080108730,6926015.413270958,rivArea,2002.0,
17_1_2_000700000000000035bb,6080546500,5.693051486484902E7,rivArea,2002.0,
17_1_2_0007000000000000362a,6080552520,9.102611733940817E7,rivArea,2002.0,
17_1_2_0007000000000000362b,6080552360,2.498878090885272E7,rivArea,2002.0,
17_1_2_00070000000000003659,6080548660,1.081006639642717E7,rivArea,2002.0,
17_1_2_0007000000000000365a,6080548950,2.8856569886801567E7,rivArea,2002.0,
17_1_2_0007000000000000369f,6080549240,4.73837317931193E7,rivArea,2002.0,
17_1_2_000700000000000036a0,6080549470,4.9070810140982114E7,rivArea,2002.0,
17_1_2_0007000000000000371f,6080540560,7297942.093332089,rivArea,2002.0,
17_1_2_00070000000000003720,6080540660,6.637549260116972E7,rivArea,2002.0,
17_2_000000000000000026fe,1080982910,521846.3737182617,waterArea,2002.0,
17_2_00000000000000002704,1080977020,309141.1646118164,waterArea,2002.0,
17_2_0000000000000000270b,1081012470,12466.547668457031,waterArea,2002.0,
17_2_00020000000000002c8c,5080162350,1.4237988413017483E7,waterArea,2002.0,
17_2_000200000000000037d2,5080166880,2.420251242268976E7,waterArea,2002.0,
17_2_000600000000000023f1,6080108730,7532712.1279775575,waterArea,2002.0,
17_2_000700000000000035bb,6080546500,6.969604061737803E7,waterArea,2002.0,
17_2_0007000000000000362a,6080552520,9.782850388482313E7,waterArea,2002.0,
17_2_0007000000000000362b,6080552360,3.2213815804974467E7,waterArea,2002.0,
17_2_00070000000000003659,6080548660,1.2121277655033126E7,waterArea,2002.0,
17_2_0007000000000000365a,6080548950,3.4224608897848934E7,waterArea,2002.0,
17_2_0007000000000000369f,6080549240,5.652679914608562E7,waterArea,2002.0,
17_2_000700000000000036a0,6080549470,5.682019432378576E7,waterArea,2002.0,
17_2_0007000000000000371f,6080540560,7757044.826411229,waterArea,2002.0,
17_2_00070000000000003720,6080540660,7.070203854683335E7,waterArea,2002.0,
18_1_1_000000000000000026fe,1080982910,0.0,cl,2003.0,
18_1_1_00000000000000002704,1080977020,0.0,cl,2003.0,
18_1_1_0000000000000000270b,1081012470,0.0,cl,2003.0,
18_1_1_00020000000000002c8c,5080162350,2674.0,cl,2003.0,
18_1_1_000200000000000037d2,5080166880,5782.0,cl,2003.0,
18_1_1_000600000000000023f1,6080108730,211.0,cl,2003.0,
18_1_1_000700000000000035bb,6080546500,3270.2509803921566,cl,2003.0,
18_1_1_0007000000000000362a,6080552520,5532.058823529412,cl,2003.0,
18_1_1_0007000000000000362b,6080552360,2029.8901960784315,cl,2003.0,
18_1_1_00070000000000003659,6080548660,2531.121568627451,cl,2003.0,
18_1_1_0007000000000000365a,6080548950,2354.650980392157,cl,2003.0,
18_1_1_0007000000000000369f,6080549240,5203.03137254902,cl,2003.0,
18_1_1_000700000000000036a0,6080549470,6153.18431372549,cl,2003.0,
18_1_1_0007000000000000371f,6080540560,1218.0,cl,2003.0,
18_1_1_00070000000000003720,6080540660,5647.749019607843,cl,2003.0,
18_1_2_000000000000000026fe,1080982910,0.0,rivArea,2003.0,
18_1_2_00000000000000002704,1080977020,0.0,rivArea,2003.0,
18_1_2_0000000000000000270b,1081012470,0.0,rivArea,2003.0,
18_1_2_00020000000000002c8c,5080162350,1.3839007993760291E7,rivArea,2003.0,
18_1_2_000200000000000037d2,5080166880,2.1545234602827244E7,rivArea,2003.0,
18_1_2_000600000000000023f1,6080108730,3263071.9690427296,rivArea,2003.0,
18_1_2_000700000000000035bb,6080546500,5.687333099984443E7,rivArea,2003.0,
18_1_2_0007000000000000362a,6080552520,8.937213013378575E7,rivArea,2003.0,
18_1_2_0007000000000000362b,6080552360,2.4868974875001423E7,rivArea,2003.0,
18_1_2_00070000000000003659,6080548660,1.1990157628997443E7,rivArea,2003.0,
18_1_2_0007000000000000365a,6080548950,2.9649890023540907E7,rivArea,2003.0,
18_1_2_0007000000000000369f,6080549240,4.83403004679271E7,rivArea,2003.0,
18_1_2_000700000000000036a0,6080549470,4.727616197722479E7,rivArea,2003.0,
18_1_2_0007000000000000371f,6080540560,7754472.283870682,rivArea,2003.0,
18_1_2_00070000000000003720,6080540660,6.749766656491005E7,rivArea,2003.0,
18_2_000000000000000026fe,1080982910,505848.44970703125,waterArea,2003.0,
18_2_00000000000000002704,1080977020,376665.4685058594,waterArea,2003.0,
18_2_0000000000000000270b,1081012470,10685.234558105469,waterArea,2003.0,
18_2_00020000000000002c8c,5080162350,1.4436039975693887E7,waterArea,2003.0,
18_2_000200000000000037d2,5080166880,2.5035586374372654E7,waterArea,2003.0,
18_2_000600000000000023f1,6080108730,3646914.0138734104,waterArea,2003.0,
18_2_000700000000000035bb,6080546500,6.931688164910555E7,waterArea,2003.0,
18_2_0007000000000000362a,6080552520,9.678642713877606E7,waterArea,2003.0,
18_2_0007000000000000362b,6080552360,3.2088678720216263E7,waterArea,2003.0,
18_2_00070000000000003659,6080548660,1.3289179857635139E7,waterArea,2003.0,
18_2_0007000000000000365a,6080548950,3.5452677733257696E7,waterArea,2003.0,
18_2_0007000000000000369f,6080549240,5.783118968686021E7,waterArea,2003.0,
18_2_000700000000000036a0,6080549470,5.49621530053517E7,waterArea,2003.0,
18_2_0007000000000000371f,6080540560,8243300.67045324,waterArea,2003.0,
18_2_00070000000000003720,6080540660,7.17506761184228E7,waterArea,2003.0,
19_1_1_000000000000000026fe,1080982910,0.0,cl,2004.0,
19_1_1_00000000000000002704,1080977020,0.0,cl,2004.0,
19_1_1_0000000000000000270b,1081012470,0.0,cl,2004.0,
19_1_1_00020000000000002c8c,5080162350,2674.0,cl,2004.0,
19_1_1_000200000000000037d2,5080166880,5779.0,cl,2004.0,
19_1_1_000600000000000023f1,6080108730,1212.0,cl,2004.0,
19_1_1_000700000000000035bb,6080546500,3160.2509803921566,cl,2004.0,
19_1_1_0007000000000000362a,6080552520,5568.278431372549,cl,2004.0,
19_1_1_0007000000000000362b,6080552360,2068.043137254902,cl,2004.0,
19_1_1_00070000000000003659,6080548660,3282.7490196078434,cl,2004.0,
19_1_1_0007000000000000365a,6080548950,2303.650980392157,cl,2004.0,
19_1_1_0007000000000000369f,6080549240,5630.356862745098,cl,2004.0,
19_1_1_000700000000000036a0,6080549470,6733.18431372549,cl,2004.0,
19_1_1_0007000000000000371f,6080540560,1236.6235294117646,cl,2004.0,
19_1_1_00070000000000003720,6080540660,6054.796078431373,cl,2004.0,
19_1_2_000000000000000026fe,1080982910,2667.8154296875,rivArea,2004.0,
19_1_2_00000000000000002704,1080977020,0.0,rivArea,2004.0,
19_1_2_0000000000000000270b,1081012470,0.0,rivArea,2004.0,
19_1_2_00020000000000002c8c,5080162350,1.4617481509019082E7,rivArea,2004.0,
19_1_2_000200000000000037d2,5080166880,2.215468837742441E7,rivArea,2004.0,
19_1_2_000600000000000023f1,6080108730,6752461.499025352,rivArea,2004.0,
19_1_2_000700000000000035bb,6080546500,5.6972463272341266E7,rivArea,2004.0,
19_1_2_0007000000000000362a,6080552520,8.640799812819445E7,rivArea,2004.0,
19_1_2_0007000000000000362b,6080552360,2.4703090637427464E7,rivArea,2004.0,
19_1_2_00070000000000003659,6080548660,1.469730991293299E7,rivArea,2004.0,
19_1_2_0007000000000000365a,6080548950,3.052290794926112E7,rivArea,2004.0,
19_1_2_0007000000000000369f,6080549240,5.3751836035527244E7,rivArea,2004.0,
19_1_2_000700000000000036a0,6080549470,5.076046704637762E7,rivArea,2004.0,
19_1_2_0007000000000000371f,6080540560,7893868.585857316,rivArea,2004.0,
19_1_2_00070000000000003720,6080540660,7.400376435098255E7,rivArea,2004.0,
19_2_000000000000000026fe,1080982910,467625.69512939453,waterArea,2004.0,
19_2_00000000000000002704,1080977020,370443.8734741211,waterArea,2004.0,
19_2_0000000000000000270b,1081012470,8013.631164550781,waterArea,2004.0,
19_2_00020000000000002c8c,5080162350,1.5484293961093318E7,waterArea,2004.0,
19_2_000200000000000037d2,5080166880,2.5879051813935645E7,waterArea,2004.0,
19_2_000600000000000023f1,6080108730,7117275.471331188,waterArea,2004.0,
19_2_000700000000000035bb,6080546500,6.951676654958019E7,waterArea,2004.0,
19_2_0007000000000000362a,6080552520,9.382063698031656E7,waterArea,2004.0,
19_2_0007000000000000362b,6080552360,3.190670823061809E7,waterArea,2004.0,
19_2_00070000000000003659,6080548660,1.590804147708094E7,waterArea,2004.0,
19_2_0007000000000000365a,6080548950,3.64741108450741E7,waterArea,2004.0,
19_2_0007000000000000369f,6080549240,6.3526865835759185E7,waterArea,2004.0,
19_2_000700000000000036a0,6080549470,5.655104078705241E7,waterArea,2004.0,
19_2_0007000000000000371f,6080540560,8378262.328716203,waterArea,2004.0,
19_2_00070000000000003720,6080540660,7.859854131355292E7,waterArea,2004.0,
20_1_1_000000000000000026fe,1080982910,0.0,cl,2005.0,
20_1_1_00000000000000002704,1080977020,0.0,cl,2005.0,
20_1_1_0000000000000000270b,1081012470,0.0,cl,2005.0,
20_1_1_00020000000000002c8c,5080162350,2659.0,cl,2005.0,
20_1_1_000200000000000037d2,5080166880,5932.0,cl,2005.0,
20_1_1_000600000000000023f1,6080108730,1471.0,cl,2005.0,
20_1_1_000700000000000035bb,6080546500,3189.2509803921566,cl,2005.0,
20_1_1_0007000000000000362a,6080552520,5369.325490196078,cl,2005.0,
20_1_1_0007000000000000362b,6080552360,2131.41568627451,cl,2005.0,
20_1_1_00070000000000003659,6080548660,3285.7490196078434,cl,2005.0,
20_1_1_0007000000000000365a,6080548950,2432.086274509804,cl,2005.0,
20_1_1_0007000000000000369f,6080549240,5818.2156862745105,cl,2005.0,
20_1_1_000700000000000036a0,6080549470,7107.5137254901965,cl,2005.0,
20_1_1_0007000000000000371f,6080540560,1212.6235294117646,cl,2005.0,
20_1_1_00070000000000003720,6080540660,5961.796078431373,cl,2005.0,
20_1_2_000000000000000026fe,1080982910,2667.8154296875,rivArea,2005.0,
20_1_2_00000000000000002704,1080977020,0.0,rivArea,2005.0,
20_1_2_0000000000000000270b,1081012470,0.0,rivArea,2005.0,
20_1_2_00020000000000002c8c,5080162350,1.4936303014135264E7,rivArea,2005.0,
20_1_2_000200000000000037d2,5080166880,2.4472756108788107E7,rivArea,2005.0,
20_1_2_000600000000000023f1,6080108730,7640677.463075645,rivArea,2005.0,
20_1_2_000700000000000035bb,6080546500,5.689136949338547E7,rivArea,2005.0,
20_1_2_0007000000000000362a,6080552520,8.819294076816458E7,rivArea,2005.0,
20_1_2_0007000000000000362b,6080552360,2.5689888095427856E7,rivArea,2005.0,
20_1_2_00070000000000003659,6080548660,1.476184853159467E7,rivArea,2005.0,
20_1_2_0007000000000000365a,6080548950,3.2723593004090793E7,rivArea,2005.0,
20_1_2_0007000000000000369f,6080549240,5.419697488331777E7,rivArea,2005.0,
20_1_2_000700000000000036a0,6080549470,5.903263726811978E7,rivArea,2005.0,
20_1_2_0007000000000000371f,6080540560,8470912.3330497,rivArea,2005.0,
20_1_2_00070000000000003720,6080540660,7.287248021644884E7,rivArea,2005.0,
20_2_000000000000000026fe,1080982910,371613.28143310547,waterArea,2005.0,
20_2_00000000000000002704,1080977020,204316.62481689453,waterArea,2005.0,
20_2_0000000000000000270b,1081012470,6232.981201171875,waterArea,2005.0,
20_2_00020000000000002c8c,5080162350,1.5950727590124033E7,waterArea,2005.0,
20_2_000200000000000037d2,5080166880,2.8651426764934942E7,waterArea,2005.0,
20_2_000600000000000023f1,6080108730,8166607.393877575,waterArea,2005.0,
20_2_000700000000000035bb,6080546500,6.944702958466606E7,waterArea,2005.0,
20_2_0007000000000000362a,6080552520,9.594133635297713E7,waterArea,2005.0,
20_2_0007000000000000362b,6080552360,3.2760001805668116E7,waterArea,2005.0,
20_2_00070000000000003659,6080548660,1.5954205144692814E7,waterArea,2005.0,
20_2_0007000000000000365a,6080548950,3.806106475012351E7,waterArea,2005.0,
20_2_0007000000000000369f,6080549240,6.403095460444815E7,waterArea,2005.0,
20_2_000700000000000036a0,6080549470,6.717123400046937E7,waterArea,2005.0,
20_2_0007000000000000371f,6080540560,8931698.060710832,waterArea,2005.0,
20_2_00070000000000003720,6080540660,7.773825017401433E7,waterArea,2005.0,
21_1_1_000000000000000026fe,1080982910,0.0,cl,2006.0,
21_1_1_00000000000000002704,1080977020,0.0,cl,2006.0,
21_1_1_0000000000000000270b,1081012470,0.0,cl,2006.0,
21_1_1_00020000000000002c8c,5080162350,2584.0,cl,2006.0,
21_1_1_000200000000000037d2,5080166880,5983.0,cl,2006.0,
21_1_1_000600000000000023f1,6080108730,326.0,cl,2006.0,
21_1_1_000700000000000035bb,6080546500,3408.2509803921566,cl,2006.0,
21_1_1_0007000000000000362a,6080552520,5345.964705882353,cl,2006.0,
21_1_1_0007000000000000362b,6080552360,2073.729411764706,cl,2006.0,
21_1_1_00070000000000003659,6080548660,2829.7490196078434,cl,2006.0,
21_1_1_0007000000000000365a,6080548950,2453.290196078431,cl,2006.0,
21_1_1_0007000000000000369f,6080549240,5437.011764705882,cl,2006.0,
21_1_1_000700000000000036a0,6080549470,6754.309803921568,cl,2006.0,
21_1_1_0007000000000000371f,6080540560,1223.6078431372548,cl,2006.0,
21_1_1_00070000000000003720,6080540660,6132.01568627451,cl,2006.0,
21_1_2_000000000000000026fe,1080982910,0.0,rivArea,2006.0,
21_1_2_00000000000000002704,1080977020,0.0,rivArea,2006.0,
21_1_2_0000000000000000270b,1081012470,0.0,rivArea,2006.0,
21_1_2_00020000000000002c8c,5080162350,1.4388589781504672E7,rivArea,2006.0,
21_1_2_000200000000000037d2,5080166880,2.6139397745100193E7,rivArea,2006.0,
21_1_2_000600000000000023f1,6080108730,4398846.488525391,rivArea,2006.0,
21_1_2_000700000000000035bb,6080546500,5.542402134783266E7,rivArea,2006.0,
21_1_2_0007000000000000362a,6080552520,8.89311878095445E7,rivArea,2006.0,
21_1_2_0007000000000000362b,6080552360,2.5629233747595683E7,rivArea,2006.0,
21_1_2_00070000000000003659,6080548660,1.3151851562600529E7,rivArea,2006.0,
21_1_2_0007000000000000365a,6080548950,3.3296346182827108E7,rivArea,2006.0,
21_1_2_0007000000000000369f,6080549240,5.596523969296493E7,rivArea,2006.0,
21_1_2_000700000000000036a0,6080549470,5.5240054026790366E7,rivArea,2006.0,
21_1_2_0007000000000000371f,6080540560,8455533.87193747,rivArea,2006.0,
21_1_2_00070000000000003720,6080540660,7.399357569494006E7,rivArea,2006.0,
21_2_000000000000000026fe,1080982910,301371.2424316406,waterArea,2006.0,
21_2_00000000000000002704,1080977020,121699.5816040039,waterArea,2006.0,
21_2_0000000000000000270b,1081012470,2671.3801879882812,waterArea,2006.0,
21_2_00020000000000002c8c,5080162350,1.5425352366892856E7,waterArea,2006.0,
21_2_000200000000000037d2,5080166880,3.0689816769289024E7,waterArea,2006.0,
21_2_000600000000000023f1,6080108730,4902097.051955519,waterArea,2006.0,
21_2_000700000000000035bb,6080546500,6.779644134957469E7,waterArea,2006.0,
21_2_0007000000000000362a,6080552520,9.661744642084967E7,waterArea,2006.0,
21_2_0007000000000000362b,6080552360,3.2432275789317876E7,waterArea,2006.0,
21_2_00070000000000003659,6080548660,1.447448578977338E7,waterArea,2006.0,
21_2_0007000000000000365a,6080548950,3.859276854140864E7,waterArea,2006.0,
21_2_0007000000000000369f,6080549240,6.588907881741561E7,waterArea,2006.0,
21_2_000700000000000036a0,6080549470,6.420115658977601E7,waterArea,2006.0,
21_2_0007000000000000371f,6080540560,8891841.687794406,waterArea,2006.0,
21_2_00070000000000003720,6080540660,7.893327916599432E7,waterArea,2006.0,
22_1_1_000000000000000026fe,1080982910,0.0,cl,2007.0,
22_1_1_00000000000000002704,1080977020,0.0,cl,2007.0,
22_1_1_0000000000000000270b,1081012470,0.0,cl,2007.0,
22_1_1_00020000000000002c8c,5080162350,2633.0,cl,2007.0,
22_1_1_000200000000000037d2,5080166880,5897.0,cl,2007.0,
22_1_1_000600000000000023f1,6080108730,1471.0,cl,2007.0,
22_1_1_000700000000000035bb,6080546500,3180.2509803921566,cl,2007.0,
22_1_1_0007000000000000362a,6080552520,5343.105882352941,cl,2007.0,
22_1_1_0007000000000000362b,6080552360,2122.7607843137253,cl,2007.0,
22_1_1_00070000000000003659,6080548660,3133.6235294117646,cl,2007.0,
22_1_1_0007000000000000365a,6080548950,2437.0549019607843,cl,2007.0,
22_1_1_0007000000000000369f,6080549240,5456.756862745098,cl,2007.0,
22_1_1_000700000000000036a0,6080549470,6834.545098039216,cl,2007.0,
22_1_1_0007000000000000371f,6080540560,1172.1960784313726,cl,2007.0,
22_1_1_00070000000000003720,6080540660,6612.670588235294,cl,2007.0,
22_1_2_000000000000000026fe,1080982910,2667.88330078125,rivArea,2007.0,
22_1_2_00000000000000002704,1080977020,0.0,rivArea,2007.0,
22_1_2_0000000000000000270b,1081012470,0.0,rivArea,2007.0,
22_1_2_00020000000000002c8c,5080162350,1.4964741791790891E7,rivArea,2007.0,
22_1_2_000200000000000037d2,5080166880,2.5115186952445474E7,rivArea,2007.0,
22_1_2_000600000000000023f1,6080108730,7321616.560058594,rivArea,2007.0,
22_1_2_000700000000000035bb,6080546500,5.573687256145571E7,rivArea,2007.0,
22_1_2_0007000000000000362a,6080552520,9.004857367935917E7,rivArea,2007.0,
22_1_2_0007000000000000362b,6080552360,2.7342501406901985E7,rivArea,2007.0,
22_1_2_00070000000000003659,6080548660,1.3192970975149356E7,rivArea,2007.0,
22_1_2_0007000000000000365a,6080548950,3.199228157121726E7,rivArea,2007.0,
22_1_2_0007000000000000369f,6080549240,5.565444541295046E7,rivArea,2007.0,
22_1_2_000700000000000036a0,6080549470,5.202556559547239E7,rivArea,2007.0,
22_1_2_0007000000000000371f,6080540560,8980617.362544997,rivArea,2007.0,
22_1_2_00070000000000003720,6080540660,7.709646605695179E7,rivArea,2007.0,
22_2_000000000000000026fe,1080982910,354700.4584350586,waterArea,2007.0,
22_2_00000000000000002704,1080977020,157242.1990966797,waterArea,2007.0,
22_2_0000000000000000270b,1081012470,8013.22216796875,waterArea,2007.0,
22_2_00020000000000002c8c,5080162350,1.5997039827557493E7,waterArea,2007.0,
22_2_000200000000000037d2,5080166880,2.9986930121012367E7,waterArea,2007.0,
22_2_000600000000000023f1,6080108730,8009108.490493117,waterArea,2007.0,
22_2_000700000000000035bb,6080546500,6.810060261190379E7,waterArea,2007.0,
22_2_0007000000000000362a,6080552520,9.809849934892128E7,waterArea,2007.0,
22_2_0007000000000000362b,6080552360,3.408607358147761E7,waterArea,2007.0,
22_2_00070000000000003659,6080548660,1.4471818227407657E7,waterArea,2007.0,
22_2_0007000000000000365a,6080548950,3.74257966707656E7,waterArea,2007.0,
22_2_0007000000000000369f,6080549240,6.6336152924913354E7,waterArea,2007.0,
22_2_000700000000000036a0,6080549470,6.135043504057162E7,waterArea,2007.0,
22_2_0007000000000000371f,6080540560,9513097.458309157,waterArea,2007.0,
22_2_00070000000000003720,6080540660,8.256130019817206E7,waterArea,2007.0,
23_1_1_000000000000000026fe,1080982910,0.0,cl,2008.0,
23_1_1_00000000000000002704,1080977020,0.0,cl,2008.0,
23_1_1_0000000000000000270b,1081012470,0.0,cl,2008.0,
23_1_1_00020000000000002c8c,5080162350,2591.0,cl,2008.0,
23_1_1_000200000000000037d2,5080166880,6082.0,cl,2008.0,
23_1_1_000600000000000023f1,6080108730,1180.0,cl,2008.0,
23_1_1_000700000000000035bb,6080546500,3211.2509803921566,cl,2008.0,
23_1_1_0007000000000000362a,6080552520,5775.937254901961,cl,2008.0,
23_1_1_0007000000000000362b,6080552360,2132.0549019607843,cl,2008.0,
23_1_1_00070000000000003659,6080548660,3050.372549019608,cl,2008.0,
23_1_1_0007000000000000365a,6080548950,2445.254901960784,cl,2008.0,
23_1_1_0007000000000000369f,6080549240,4885.756862745098,cl,2008.0,
23_1_1_000700000000000036a0,6080549470,6765.4862745098035,cl,2008.0,
23_1_1_0007000000000000371f,6080540560,1152.1960784313726,cl,2008.0,
23_1_1_00070000000000003720,6080540660,6529.670588235294,cl,2008.0,
23_1_2_000000000000000026fe,1080982910,3557.2048950195312,rivArea,2008.0,
23_1_2_00000000000000002704,1080977020,0.0,rivArea,2008.0,
23_1_2_0000000000000000270b,1081012470,0.0,rivArea,2008.0,
23_1_2_00020000000000002c8c,5080162350,1.4968971377629777E7,rivArea,2008.0,
23_1_2_000200000000000037d2,5080166880,2.501845714550901E7,rivArea,2008.0,
23_1_2_000600000000000023f1,6080108730,6780521.928222656,rivArea,2008.0,
23_1_2_000700000000000035bb,6080546500,5.730143259374689E7,rivArea,2008.0,
23_1_2_0007000000000000362a,6080552520,9.06000174497844E7,rivArea,2008.0,
23_1_2_0007000000000000362b,6080552360,2.772036339728428E7,rivArea,2008.0,
23_1_2_00070000000000003659,6080548660,1.365425134367963E7,rivArea,2008.0,
23_1_2_0007000000000000365a,6080548950,3.0848684016375136E7,rivArea,2008.0,
23_1_2_0007000000000000369f,6080549240,5.176609567100734E7,rivArea,2008.0,
23_1_2_000700000000000036a0,6080549470,5.213197641435236E7,rivArea,2008.0,
23_1_2_0007000000000000371f,6080540560,9061264.197646914,rivArea,2008.0,
23_1_2_00070000000000003720,6080540660,7.429142546710804E7,rivArea,2008.0,
23_2_000000000000000026fe,1080982910,323583.83966064453,waterArea,2008.0,
23_2_00000000000000002704,1080977020,167023.0112915039,waterArea,2008.0,
23_2_0000000000000000270b,1081012470,7122.712219238281,waterArea,2008.0,
23_2_00020000000000002c8c,5080162350,1.588955224164345E7,waterArea,2008.0,
23_2_000200000000000037d2,5080166880,2.956312308250852E7,waterArea,2008.0,
23_2_000600000000000023f1,6080108730,7393655.835686179,waterArea,2008.0,
23_2_000700000000000035bb,6080546500,7.047853509658754E7,waterArea,2008.0,
23_2_0007000000000000362a,6080552520,1.0020876350725509E8,waterArea,2008.0,
23_2_0007000000000000362b,6080552360,3.442990058754594E7,waterArea,2008.0,
23_2_00070000000000003659,6080548660,1.5140476200247012E7,waterArea,2008.0,
23_2_0007000000000000365a,6080548950,3.606908741976654E7,waterArea,2008.0,
23_2_0007000000000000369f,6080549240,6.240825446452541E7,waterArea,2008.0,
23_2_000700000000000036a0,6080549470,6.251918015726103E7,waterArea,2008.0,
23_2_0007000000000000371f,6080540560,9583251.952956973,waterArea,2008.0,
23_2_00070000000000003720,6080540660,7.979227313738105E7,waterArea,2008.0,
24_1_1_000000000000000026fe,1080982910,0.0,cl,2009.0,
24_1_1_00000000000000002704,1080977020,0.0,cl,2009.0,
24_1_1_0000000000000000270b,1081012470,0.0,cl,2009.0,
24_1_1_00020000000000002c8c,5080162350,2616.0,cl,2009.0,
24_1_1_000200000000000037d2,5080166880,6074.0,cl,2009.0,
24_1_1_000600000000000023f1,6080108730,861.0,cl,2009.0,
24_1_1_000700000000000035bb,6080546500,3320.2509803921566,cl,2009.0,
24_1_1_0007000000000000362a,6080552520,5382.937254901961,cl,2009.0,
24_1_1_0007000000000000362b,6080552360,2060.1803921568626,cl,2009.0,
24_1_1_00070000000000003659,6080548660,3055.372549019608,cl,2009.0,
24_1_1_0007000000000000365a,6080548950,2408.5529411764705,cl,2009.0,
24_1_1_0007000000000000369f,6080549240,5477.756862745098,cl,2009.0,
24_1_1_000700000000000036a0,6080549470,6913.047058823529,cl,2009.0,
24_1_1_0007000000000000371f,6080540560,1230.1960784313726,cl,2009.0,
24_1_1_00070000000000003720,6080540660,6440.670588235294,cl,2009.0,
24_1_2_000000000000000026fe,1080982910,1778.6101684570312,rivArea,2009.0,
24_1_2_00000000000000002704,1080977020,0.0,rivArea,2009.0,
24_1_2_0000000000000000270b,1081012470,0.0,rivArea,2009.0,
24_1_2_00020000000000002c8c,5080162350,1.3746344397898715E7,rivArea,2009.0,
24_1_2_000200000000000037d2,5080166880,2.585160269207979E7,rivArea,2009.0,
24_1_2_000600000000000023f1,6080108730,6694952.587634038,rivArea,2009.0,
24_1_2_000700000000000035bb,6080546500,5.794415058545521E7,rivArea,2009.0,
24_1_2_0007000000000000362a,6080552520,9.330972937190689E7,rivArea,2009.0,
24_1_2_0007000000000000362b,6080552360,2.5639805294243295E7,rivArea,2009.0,
24_1_2_00070000000000003659,6080548660,1.3828915738200828E7,rivArea,2009.0,
24_1_2_0007000000000000365a,6080548950,2.955568462288627E7,rivArea,2009.0,
24_1_2_0007000000000000369f,6080549240,5.188263766356105E7,rivArea,2009.0,
24_1_2_000700000000000036a0,6080549470,5.294758138029474E7,rivArea,2009.0,
24_1_2_0007000000000000371f,6080540560,7763274.592558737,rivArea,2009.0,
24_1_2_00070000000000003720,6080540660,7.260640310394886E7,rivArea,2009.0,
24_2_000000000000000026fe,1080982910,394698.2903442383,waterArea,2009.0,
